Crash_ID,State,Crash_Type,Road_User,Year,Age,Gender
20153097,Qld,Single,Driver,2015,43,Male
20153166,Qld,Single,Motorcycle rider,2015,22,Male
20153014,Qld,Multiple,Driver,2015,24,Male
20153014,Qld,Multiple,Driver,2015,26,Female
20153031,Qld,Single,Driver,2015,49,Male
20153114,Qld,Single,Driver,2015,74,Male
20153152,Qld,Single,Driver,2015,62,Female
20153109,Qld,Single,Driver,2015,75,Male
20153071,Qld,Multiple,Motorcycle rider,2015,43,Male
20153002,Qld,Single,Driver,2015,25,Male
20153065,Qld,Multiple,Driver,2015,30,Male
20153084,Qld,Single,Driver,2015,52,Male
20153112,Qld,Multiple,Driver,2015,37,Male
20153013,Qld,Single,Motorcycle rider,2015,34,Male
20153020,Qld,Single,Driver,2015,41,Male
20153125,Qld,Multiple,Motorcycle rider,2015,37,Male
20153057,Qld,Single,Motorcycle rider,2015,33,Male
20153172,Qld,Single,Motorcycle rider,2015,46,Male
20153076,Qld,Single,Driver,2015,79,Male
20153136,Qld,Multiple,Driver,2015,34,Female
20153174,Qld,Single,Motorcycle rider,2015,28,Male
20153028,Qld,Multiple,Driver,2015,74,Male
20153026,Qld,Single,Motorcycle rider,2015,45,Male
20153058,Qld,Single,Driver,2015,32,Male
20153197,Qld,Single,Driver,2015,31,Female
20153142,Qld,Single,Driver,2015,24,Male
20153156,Qld,Multiple,Driver,2015,73,Male
20153200,Qld,Single,Driver,2015,75,Male
20153118,Qld,Single,Motorcycle rider,2015,27,Male
20153051,Qld,Multiple,Driver,2015,26,Female
20156031,Tas,Multiple,Motorcycle rider,2015,18,Male
20156028,Tas,Single,Motorcycle rider,2015,21,Male
20151215,NSW,Multiple,Driver,2015,18,Female
20151164,NSW,Single,Driver,2015,28,Male
20151119,NSW,Single,Driver,2015,41,Male
20151211,NSW,Multiple,Driver,2015,89,Male
20151238,NSW,Multiple,Motorcycle rider,2015,51,Male
20151128,NSW,Multiple,Driver,2015,93,Male
20151105,NSW,Multiple,Driver,2015,87,Male
20151148,NSW,Multiple,Motorcycle rider,2015,17,Male
20151035,NSW,Multiple,Driver,2015,28,Female
20151163,NSW,Multiple,Driver,2015,60,Female
20151288,NSW,Multiple,Driver,2015,46,Male
20151045,NSW,Multiple,Driver,2015,51,Male
20151310,NSW,Multiple,Driver,2015,73,Male
20151095,NSW,Multiple,Driver,2015,73,Male
20151124,NSW,Multiple,Driver,2015,24,Male
20151132,NSW,Multiple,Motorcycle rider,2015,16,Male
20151031,NSW,Single,Driver,2015,18,Female
20151060,NSW,Multiple,Driver,2015,38,Male
20151059,NSW,Multiple,Motorcycle rider,2015,46,Male
20151032,NSW,Multiple,Driver,2015,82,Female
20151091,NSW,Multiple,Motorcycle rider,2015,23,Male
20151326,NSW,Multiple,Driver,2015,22,Male
20151309,NSW,Single,Driver,2015,18,Female
20151188,NSW,Multiple,Motorcycle rider,2015,54,Male
20151049,NSW,Multiple,Driver,2015,76,Male
20151169,NSW,Multiple,Driver,2015,82,Male
20151301,NSW,Multiple,Driver,2015,93,Male
20151113,NSW,Multiple,Driver,2015,18,Female
20151174,NSW,Multiple,Driver,2015,23,Female
20151129,NSW,Single,Driver,2015,33,Male
20151253,NSW,Multiple,Pedal cyclist,2015,36,Male
20151065,NSW,Single,Motorcycle rider,2015,50,Male
20151278,NSW,Multiple,Driver,2015,70,Female
20151198,NSW,Multiple,Driver,2015,67,Female
20151060,NSW,Multiple,Driver,2015,56,Male
20151285,NSW,Multiple,Driver,2015,85,Female
20151073,NSW,Multiple,Driver,2015,86,Female
20151096,NSW,Multiple,Driver,2015,18,Female
20151264,NSW,Single,Driver,2015,21,Male
20151150,NSW,Multiple,Motorcycle rider,2015,40,Male
20151026,NSW,Multiple,Motorcycle rider,2015,34,Male
20151235,NSW,Multiple,Motorcycle rider,2015,56,Male
20151043,NSW,Multiple,Driver,2015,61,Female
20151280,NSW,Single,Motorcycle rider,2015,68,Male
20151177,NSW,Multiple,Driver,2015,86,Female
20151153,NSW,Multiple,Driver,2015,17,Male
20151076,NSW,Multiple,Driver,2015,24,Male
20151009,NSW,Single,Driver,2015,18,Female
20151153,NSW,Multiple,Driver,2015,29,Male
20151287,NSW,Multiple,Driver,2015,61,Male
20151098,NSW,Single,Driver,2015,44,Male
20155092,WA,Single,Driver,2015,19,Male
20155068,WA,Single,Driver,2015,28,Male
20155133,WA,Multiple,Driver,2015,79,Male
20155090,WA,Multiple,Driver,2015,27,Male
20155002,WA,Multiple,Motorcycle rider,2015,47,Male
20155064,WA,Single,Driver,2015,42,Male
20155067,WA,Single,Driver,2015,74,Male
20155107,WA,Single,Driver,2015,33,Female
20155083,WA,Multiple,Driver,2015,94,Male
20155131,WA,Multiple,Driver,2015,39,Male
20155078,WA,Single,Driver,2015,65,Male
20155050,WA,Multiple,Motorcycle rider,2015,17,Male
20155010,WA,Single,Driver,2015,54,Male
20155069,WA,Multiple,Motorcycle rider,2015,42,Female
20155110,WA,Single,Driver,2015,78,Male
20155138,WA,Single,Driver,2015,78,Male
20155128,WA,Multiple,Driver,2015,61,Male
20155013,WA,Single,Driver,2015,57,Female
20157036,NT,Single,Driver,2015,44,Female
20157015,NT,Single,Driver,2015,26,Male
20157029,NT,Single,Driver,2015,20,Male
20157040,NT,Single,Driver,2015,68,Male
20157035,NT,Multiple,Motorcycle rider,2015,49,Male
20157022,NT,Single,Driver,2015,61,Male
20152019,Vic,Multiple,Driver,2015,38,Male
20152055,Vic,Multiple,Motorcycle rider,2015,55,Male
20152224,Vic,Single,Driver,2015,27,Female
20152227,Vic,Multiple,Driver,2015,72,Male
20152199,Vic,Multiple,Driver,2015,76,Male
20152001,Vic,Multiple,Pedal cyclist,2015,17,Male
20152162,Vic,Single,Driver,2015,18,Male
20152128,Vic,Single,Driver,2015,22,Male
20152021,Vic,Single,Pedal cyclist,2015,40,Male
20152037,Vic,Multiple,Driver,2015,50,Female
20152026,Vic,Multiple,Driver,2015,40,Male
20152092,Vic,Multiple,Pedal cyclist,2015,58,Male
20152213,Vic,Multiple,Driver,2015,18,Male
20152004,Vic,Single,Driver,2015,31,Male
20152110,Vic,Multiple,Driver,2015,19,Male
20152197,Vic,Multiple,Driver,2015,47,Male
20152180,Vic,Multiple,Driver,2015,78,Male
20152173,Vic,Single,Driver,2015,29,Female
20152154,Vic,Single,Driver,2015,33,Male
20152041,Vic,Single,Driver,2015,40,Male
20152078,Vic,Multiple,Pedal cyclist,2015,77,Male
20152054,Vic,Multiple,Driver,2015,19,Male
20152155,Vic,Multiple,Driver,2015,19,Male
20152062,Vic,Multiple,Driver,2015,18,Male
20152089,Vic,Multiple,Driver,2015,52,Female
20152048,Vic,Multiple,Driver,2015,19,Female
20152065,Vic,Single,Driver,2015,55,Male
20152125,Vic,Multiple,Driver,2015,49,Male
20152169,Vic,Multiple,Driver,2015,73,Male
20152034,Vic,Single,Driver,2015,75,Male
20152158,Vic,Single,Motorcycle rider,2015,27,Male
20152016,Vic,Single,Driver,2015,19,Female
20152216,Vic,Single,Driver,2015,44,Male
20152031,Vic,Multiple,Driver,2015,20,Male
20152231,Vic,Single,Driver,2015,23,Male
20152217,Vic,Single,Driver,2015,27,Female
20152018,Vic,Multiple,Motorcycle rider,2015,56,Male
20152131,Vic,Single,Driver,2015,51,Female
20152031,Vic,Multiple,Driver,2015,65,Male
20152133,Vic,Multiple,Motorcycle rider,2015,29,Male
20158011,ACT,Single,Driver,2015,24,Male
20158003,ACT,Multiple,Driver,2015,31,Male
20158001,ACT,Multiple,Motorcycle rider,2015,33,Male
20158006,ACT,Single,Driver,2015,48,Male
20158002,ACT,Multiple,Motorcycle rider,2015,23,Male
20154055,SA,Multiple,Driver,2015,33,Male
20154003,SA,Multiple,Driver,2015,61,Female
20154035,SA,Multiple,Driver,2015,77,Male
20154033,SA,Multiple,Motorcycle rider,2015,27,Male
20154079,SA,Single,Driver,2015,53,Male
20154092,SA,Multiple,Driver,2015,32,Male
20154022,SA,Single,Driver,2015,75,Male
20154028,SA,Single,Driver,2015,21,Female
20154001,SA,Single,Driver,2015,27,Male
20154050,SA,Single,Driver,2015,23,Male
20154016,SA,Multiple,Driver,2015,51,Female
20154037,SA,Multiple,Driver,2015,17,Female
20154044,SA,Multiple,Motorcycle rider,2015,56,Male
20154029,SA,Multiple,Driver,2015,32,Female
20154067,SA,Single,Motorcycle rider,2015,54,Male
20154058,SA,Single,Driver,2015,24,Female
20154017,SA,Single,Driver,2015,43,Male
20154023,SA,Multiple,Driver,2015,31,Male
20154036,SA,Multiple,Driver,2015,76,Male
20155054,WA,Single,Driver,2015,25,Male
20155036,WA,Multiple,Driver,2015,57,Male
20155025,WA,Single,Driver,2015,42,Male
20155088,WA,Single,Driver,2015,28,Male
20155039,WA,Multiple,Motorcycle rider,2015,21,Male
20155007,WA,Multiple,Motorcycle rider,2015,23,Male
20155017,WA,Single,Driver,2015,19,Female
20155077,WA,Multiple,Driver,2015,43,Male
20155124,WA,Single,Driver,2015,41,Male
20155134,WA,Multiple,Motorcycle rider,2015,28,Male
20155047,WA,Single,Driver,2015,45,Male
20155118,WA,Multiple,Driver,2015,32,Male
20155073,WA,Multiple,Pedal cyclist,2015,65,Male
20155104,WA,Multiple,Pedal cyclist,2015,25,Male
20155123,WA,Multiple,Driver,2015,77,Male
20155105,WA,Single,Driver,2015,31,Male
20155014,WA,Single,Driver,2015,55,Male
20155075,WA,Single,Driver,2015,79,Female
20155087,WA,Multiple,Driver,2015,64,Male
20155115,WA,Multiple,Driver,2015,56,Male
20155098,WA,Multiple,Motorcycle rider,2015,38,Male
20155100,WA,Multiple,Motorcycle rider,2015,51,Male
20155079,WA,Single,Driver,2015,82,Male
20155066,WA,Multiple,Driver,2015,27,Male
20155049,WA,Single,Driver,2015,45,Male
20155023,WA,Multiple,Motorcycle rider,2015,40,Male
20155082,WA,Single,Driver,2015,33,Male
20155089,WA,Multiple,Driver,2015,69,Male
20156012,Tas,Single,Driver,2015,23,Male
20156017,Tas,Single,Motorcycle rider,2015,67,Male
20156009,Tas,Single,Driver,2015,27,Male
20156006,Tas,Single,Driver,2015,26,Male
20156019,Tas,Single,Motorcycle rider,2015,49,Male
20156015,Tas,Single,Motorcycle rider,2015,57,Male
20156007,Tas,Multiple,Driver,2015,78,Female
20156027,Tas,Multiple,Driver,2015,18,Male
20156004,Tas,Multiple,Driver,2015,56,Male
20156018,Tas,Single,Motorcycle rider,2015,29,Male
20151100,NSW,Single,Driver,2015,22,Male
20151056,NSW,Single,Driver,2015,17,Male
20151180,NSW,Single,Driver,2015,21,Male
20151210,NSW,Multiple,Motorcycle rider,2015,27,Male
20151218,NSW,Multiple,Driver,2015,42,Male
20151036,NSW,Single,Driver,2015,48,Male
20151201,NSW,Multiple,Pedal cyclist,2015,47,Male
20151101,NSW,Single,Driver,2015,40,Male
20151260,NSW,Single,Motorcycle rider,2015,45,Male
20151219,NSW,Multiple,Driver,2015,17,Female
20151251,NSW,Multiple,Motorcycle rider,2015,37,Male
20151081,NSW,Multiple,Driver,2015,47,Female
20151109,NSW,Multiple,Driver,2015,32,Male
20151237,NSW,Single,Driver,2015,54,Male
20151137,NSW,Multiple,Driver,2015,67,Male
20151246,NSW,Multiple,Motorcycle rider,2015,23,Male
20151012,NSW,Single,Driver,2015,36,Male
20151231,NSW,Single,Driver,2015,33,Female
20151062,NSW,Single,Motorcycle rider,2015,56,Male
20151242,NSW,Multiple,Driver,2015,61,Male
20151121,NSW,Multiple,Driver,2015,45,Male
20151157,NSW,Multiple,Driver,2015,70,Male
20151324,NSW,Single,Pedal cyclist,2015,65,Male
20151085,NSW,Multiple,Motorcycle rider,2015,20,Male
20151114,NSW,Single,Motorcycle rider,2015,29,Male
20151256,NSW,Single,Driver,2015,36,Male
20151099,NSW,Single,Motorcycle rider,2015,26,Male
20151167,NSW,Single,Driver,2015,49,Male
20151306,NSW,Single,Driver,2015,53,Male
20151110,NSW,Multiple,Driver,2015,50,Male
20151149,NSW,Multiple,Driver,2015,89,Female
20151289,NSW,Single,Driver,2015,7,Male
20151193,NSW,Multiple,Driver,2015,27,Male
20151084,NSW,Single,Driver,2015,33,Male
20151134,NSW,Multiple,Motorcycle rider,2015,52,Male
20151247,NSW,Single,Motorcycle rider,2015,53,Male
20151319,NSW,Multiple,Driver,2015,47,Female
20151276,NSW,Multiple,Motorcycle rider,2015,43,Male
20151029,NSW,Multiple,Motorcycle rider,2015,43,Male
20151014,NSW,Multiple,Driver,2015,29,Male
20151232,NSW,Single,Driver,2015,38,Female
20151070,NSW,Multiple,Motorcycle rider,2015,42,Male
20151267,NSW,Multiple,Motorcycle rider,2015,51,Male
20151014,NSW,Multiple,Driver,2015,52,Male
20151088,NSW,Multiple,Driver,2015,45,Female
20151239,NSW,Single,Motorcycle rider,2015,55,Male
20151303,NSW,Multiple,Motorcycle rider,2015,71,Male
20151209,NSW,Single,Driver,2015,75,Male
20151092,NSW,Multiple,Driver,2015,76,Male
20152057,Vic,Single,Driver,2015,25,Male
20152106,Vic,Single,Driver,2015,44,Male
20152025,Vic,Single,Driver,2015,46,Male
20152070,Vic,Single,Driver,2015,64,Female
20152042,Vic,Multiple,Motorcycle rider,2015,47,Male
20152058,Vic,Multiple,Motorcycle rider,2015,22,Male
20152127,Vic,Single,Driver,2015,34,Female
20152017,Vic,Multiple,Driver,2015,27,Male
20152032,Vic,Single,Driver,2015,52,Male
20152193,Vic,Single,Motorcycle rider,2015,47,Male
20152212,Vic,Multiple,Driver,2015,47,Male
20152150,Vic,Single,Driver,2015,44,Female
20152003,Vic,Single,Driver,2015,27,Female
20152151,Vic,Single,Driver,2015,39,Male
20152072,Vic,Single,Driver,2015,50,Female
20152211,Vic,Single,Driver,2015,30,Male
20152196,Vic,Multiple,Motorcycle rider,2015,29,Male
20152174,Vic,Single,Driver,2015,39,Male
20152182,Vic,Single,Driver,2015,65,Male
20152073,Vic,Multiple,Motorcycle rider,2015,35,Male
20152195,Vic,Multiple,Pedal cyclist,2015,26,Male
20152183,Vic,Single,Motorcycle rider,2015,43,Male
20152171,Vic,Single,Driver,2015,42,Male
20152109,Vic,Single,Driver,2015,53,Male
20152134,Vic,Multiple,Driver,2015,65,Male
20152188,Vic,Single,Driver,2015,49,Male
20152177,Vic,Single,Driver,2015,31,Male
20152200,Vic,Single,Motorcycle rider,2015,40,Male
20152141,Vic,Multiple,Driver,2015,20,Male
20152178,Vic,Multiple,Driver,2015,22,Male
20152039,Vic,Single,Driver,2015,21,Male
20152135,Vic,Single,Motorcycle rider,2015,41,Male
20152221,Vic,Multiple,Driver,2015,86,Male
20152166,Vic,Multiple,Pedal cyclist,2015,70,Male
20152189,Vic,Multiple,Driver,2015,31,Male
20152208,Vic,Multiple,Driver,2015,60,Male
20152205,Vic,Multiple,Driver,2015,67,Female
20152140,Vic,Multiple,Driver,2015,73,Female
20152077,Vic,Single,Driver,2015,20,Male
20152228,Vic,Multiple,Motorcycle rider,2015,35,Male
20152094,Vic,Single,Driver,2015,28,Male
20153176,Qld,Multiple,Driver,2015,41,Male
20153033,Qld,Single,Driver,2015,17,Male
20153150,Qld,Single,Motorcycle rider,2015,34,Male
20153077,Qld,Multiple,Driver,2015,44,Female
20153201,Qld,Multiple,Motorcycle rider,2015,33,Male
20153015,Qld,Multiple,Motorcycle rider,2015,54,Male
20153124,Qld,Multiple,Motorcycle rider,2015,61,Male
20153134,Qld,Multiple,Driver,2015,25,Male
20153178,Qld,Multiple,Driver,2015,84,Male
20153202,Qld,Multiple,Pedal cyclist,2015,77,Male
20153060,Qld,Multiple,Motorcycle rider,2015,51,Male
20153050,Qld,Multiple,Driver,2015,68,Male
20153144,Qld,Single,Driver,2015,89,Male
20153091,Qld,Single,Driver,2015,25,Male
20153135,Qld,Multiple,Driver,2015,36,Male
20153116,Qld,Single,Motorcycle rider,2015,48,Male
20153070,Qld,Single,Motorcycle rider,2015,50,Male
20153162,Qld,Single,Driver,2015,30,Male
20153210,Qld,Multiple,Driver,2015,33,Male
20153158,Qld,Multiple,Driver,2015,50,Female
20153206,Qld,Multiple,Driver,2015,65,Male
20153053,Qld,Multiple,Driver,2015,56,Female
20153117,Qld,Multiple,Driver,2015,34,Male
20153151,Qld,Single,Driver,2015,21,Male
20153049,Qld,Single,Motorcycle rider,2015,24,Male
20153083,Qld,Single,Driver,2015,33,Male
20153006,Qld,Multiple,Driver,2015,18,Male
20153183,Qld,Single,Motorcycle rider,2015,36,Male
20153102,Qld,Single,Motorcycle rider,2015,55,Female
20153056,Qld,Multiple,Motorcycle rider,2015,25,Male
20153137,Qld,Single,Driver,2015,76,Female
20153086,Qld,Single,Motorcycle rider,2015,26,Male
20153085,Qld,Multiple,Motorcycle rider,2015,55,Male
20153209,Qld,Single,Driver,2015,86,Male
20157008,NT,Single,Driver,2015,40,Male
20157012,NT,Multiple,Driver,2015,25,Male
20157012,NT,Multiple,Driver,2015,19,Female
20154051,SA,Multiple,Driver,2015,23,Female
20154039,SA,Single,Driver,2015,18,Male
20154064,SA,Single,Driver,2015,32,Male
20154078,SA,Multiple,Driver,2015,26,Female
20154004,SA,Multiple,Driver,2015,60,Male
20154052,SA,Multiple,Motorcycle rider,2015,36,Male
20154008,SA,Multiple,Pedal cyclist,2015,37,Female
20154048,SA,Multiple,Driver,2015,59,Male
20154045,SA,Single,Driver,2015,74,Male
20154072,SA,Single,Motorcycle rider,2015,40,Male
20154038,SA,Single,Driver,2015,73,Male
20158012,ACT,Single,Pedal cyclist,2015,49,Male
20143107,Qld,Multiple,Driver,2014,22,Male
20143136,Qld,Single,Driver,2014,28,Male
20143181,Qld,Multiple,Motorcycle rider,2014,77,Male
20143099,Qld,Single,Motorcycle rider,2014,18,Male
20143167,Qld,Multiple,Motorcycle rider,2014,28,Male
20143150,Qld,Multiple,Driver,2014,23,Male
20143189,Qld,Single,Motorcycle rider,2014,29,Male
20143112,Qld,Single,Driver,2014,54,Female
20143059,Qld,Single,Motorcycle rider,2014,21,Male
20143120,Qld,Single,Driver,2014,33,Male
20143053,Qld,Single,Driver,2014,30,Male
20143038,Qld,Multiple,Driver,2014,36,Female
20143066,Qld,Single,Driver,2014,25,Male
20143092,Qld,Single,Driver,2014,17,Male
20143057,Qld,Single,Driver,2014,32,Male
20143111,Qld,Multiple,Driver,2014,33,Female
20143087,Qld,Single,Motorcycle rider,2014,47,Male
20143085,Qld,Multiple,Driver,2014,69,Female
20143032,Qld,Single,Motorcycle rider,2014,29,Male
20143093,Qld,Multiple,Driver,2014,52,Female
20143195,Qld,Multiple,Motorcycle rider,2014,55,Male
20143054,Qld,Multiple,Pedal cyclist,2014,68,Male
20143146,Qld,Multiple,Driver,2014,65,Male
20143190,Qld,Multiple,Driver,2014,67,Male
20143135,Qld,Single,Driver,2014,30,Male
20143161,Qld,Single,Driver,2014,29,Male
20143106,Qld,Single,Driver,2014,37,Female
20143015,Qld,Multiple,Driver,2014,20,Male
20143048,Qld,Single,Motorcycle rider,2014,34,Male
20143058,Qld,Single,Driver,2014,77,Male
20143187,Qld,Multiple,Motorcycle rider,2014,38,Male
20143029,Qld,Single,Driver,2014,33,Female
20143119,Qld,Single,Driver,2014,45,Male
20143098,Qld,Single,Driver,2014,44,Male
20143034,Qld,Single,Driver,2014,35,Male
20145024,WA,Multiple,Motorcycle rider,2014,19,Male
20145041,WA,Single,Driver,2014,27,Male
20145099,WA,Single,Driver,2014,42,Female
20145158,WA,Single,Driver,2014,48,Male
20145002,WA,Single,Driver,2014,46,Female
20145048,WA,Single,Driver,2014,30,Male
20145091,WA,Single,Driver,2014,17,Male
20145101,WA,Single,Driver,2014,64,Male
20145088,WA,Single,Motorcycle rider,2014,57,Male
20145010,WA,Multiple,Motorcycle rider,2014,43,Female
20145066,WA,Single,Driver,2014,61,Female
20145107,WA,Single,Driver,2014,61,Male
20145138,WA,Single,Driver,2014,54,Male
20145082,WA,Single,Driver,2014,87,Female
20145016,WA,Single,Driver,2014,84,Female
20145100,WA,Single,Driver,2014,21,Female
20145023,WA,Multiple,Motorcycle rider,2014,41,Male
20145017,WA,Multiple,Motorcycle rider,2014,58,Male
20145049,WA,Single,Motorcycle rider,2014,62,Male
20145111,WA,Single,Motorcycle rider,2014,23,Male
20145027,WA,Multiple,Motorcycle rider,2014,21,Male
20145166,WA,Single,Driver,2014,35,Male
20145089,WA,Single,Driver,2014,32,Female
20145037,WA,Single,Motorcycle rider,2014,27,Male
20145068,WA,Multiple,Motorcycle rider,2014,41,Male
20145026,WA,Multiple,Pedal cyclist,2014,70,Female
20145057,WA,Multiple,Motorcycle rider,2014,13,Male
20145054,WA,Single,Driver,2014,20,Male
20145157,WA,Single,Driver,2014,32,Male
20145116,WA,Single,Motorcycle rider,2014,25,Male
20145060,WA,Single,Driver,2014,16,Male
20145151,WA,Multiple,Pedal cyclist,2014,31,Male
20145021,WA,Single,Driver,2014,91,Male
20145124,WA,Single,Driver,2014,21,Male
20145040,WA,Single,Motorcycle rider,2014,34,Male
20145094,WA,Multiple,Driver,2014,64,Female
20145167,WA,Multiple,Motorcycle rider,2014,42,Male
20145123,WA,Single,Driver,2014,33,Male
20145139,WA,Multiple,Driver,2014,38,Female
20145042,WA,Multiple,Motorcycle rider,2014,27,Male
20142217,Vic,Multiple,Motorcycle rider,2014,19,Male
20142001,Vic,Single,Driver,2014,20,Male
20142190,Vic,Multiple,Motorcycle rider,2014,27,Male
20142174,Vic,Single,Driver,2014,19,Female
20142145,Vic,Single,Driver,2014,53,Female
20142058,Vic,Single,Pedal cyclist,2014,70,Male
20142111,Vic,Multiple,Driver,2014,80,Female
20142067,Vic,Multiple,Pedal cyclist,2014,65,Male
20142079,Vic,Multiple,Motorcycle rider,2014,38,Male
20142221,Vic,Single,Driver,2014,26,Male
20142159,Vic,Multiple,Motorcycle rider,2014,34,Male
20142108,Vic,Multiple,Driver,2014,45,Male
20142042,Vic,Single,Driver,2014,36,Male
20142214,Vic,Single,Driver,2014,25,Female
20142019,Vic,Single,Driver,2014,39,Male
20142036,Vic,Multiple,Motorcycle rider,2014,24,Male
20142110,Vic,Multiple,Driver,2014,33,Female
20142178,Vic,Single,Driver,2014,31,Male
20142165,Vic,Multiple,Pedal cyclist,2014,76,Male
20142144,Vic,Multiple,Driver,2014,25,Male
20142010,Vic,Multiple,Driver,2014,23,Male
20142158,Vic,Multiple,Driver,2014,46,Female
20142211,Vic,Multiple,Driver,2014,54,Male
20142039,Vic,Multiple,Motorcycle rider,2014,63,Male
20142203,Vic,Multiple,Motorcycle rider,2014,64,Male
20142088,Vic,Multiple,Driver,2014,64,Male
20142140,Vic,Single,Driver,2014,25,Female
20142121,Vic,Multiple,Driver,2014,53,Male
20142018,Vic,Single,Driver,2014,67,Female
20142040,Vic,Single,Driver,2014,20,Male
20142204,Vic,Multiple,Motorcycle rider,2014,36,Male
20142094,Vic,Multiple,Driver,2014,45,Male
20142004,Vic,Single,Driver,2014,24,Male
20142100,Vic,Multiple,Motorcycle rider,2014,26,Male
20142206,Vic,Multiple,Motorcycle rider,2014,31,Female
20142034,Vic,Single,Pedal cyclist,2014,67,Male
20142184,Vic,Multiple,Driver,2014,51,Male
20142157,Vic,Multiple,Driver,2014,25,Female
20142117,Vic,Single,Driver,2014,22,Male
20142103,Vic,Single,Driver,2014,19,Female
20142050,Vic,Single,Driver,2014,51,Male
20142139,Vic,Single,Driver,2014,63,Female
20142124,Vic,Single,Driver,2014,42,Male
20148003,ACT,Single,Driver,2014,31,Male
20148001,ACT,Multiple,Motorcycle rider,2014,59,Male
20141131,NSW,Multiple,Motorcycle rider,2014,26,Male
20141069,NSW,Single,Driver,2014,54,Female
20141242,NSW,Single,Driver,2014,23,Male
20141025,NSW,Multiple,Driver,2014,19,Male
20141105,NSW,Multiple,Motorcycle rider,2014,61,Male
20141059,NSW,Multiple,Motorcycle rider,2014,50,Male
20141179,NSW,Single,Driver,2014,44,Female
20141089,NSW,Multiple,Driver,2014,65,Male
20141091,NSW,Single,Driver,2014,22,Male
20141090,NSW,Single,Driver,2014,18,Male
20141168,NSW,Multiple,Driver,2014,88,Male
20141221,NSW,Single,Motorcycle rider,2014,22,Male
20141127,NSW,Single,Driver,2014,23,Male
20141121,NSW,Single,Driver,2014,19,Female
20141128,NSW,Single,Driver,2014,40,Male
20141113,NSW,Single,Driver,2014,43,Male
20141084,NSW,Multiple,Driver,2014,39,Male
20141140,NSW,Single,Driver,2014,31,Male
20141170,NSW,Single,Driver,2014,54,Male
20141104,NSW,Multiple,Driver,2014,86,Male
20141273,NSW,Single,Motorcycle rider,2014,22,Male
20141017,NSW,Single,Motorcycle rider,2014,29,Male
20141011,NSW,Multiple,Driver,2014,44,Male
20141150,NSW,Single,Motorcycle rider,2014,57,Male
20141095,NSW,Multiple,Pedal cyclist,2014,70,Male
20141266,NSW,Multiple,Driver,2014,82,Male
20141207,NSW,Multiple,Driver,2014,30,Male
20141283,NSW,Multiple,Motorcycle rider,2014,60,Male
20141265,NSW,Multiple,Motorcycle rider,2014,68,Male
20141250,NSW,Multiple,Driver,2014,16,Female
20141082,NSW,Multiple,Driver,2014,65,Male
20141190,NSW,Multiple,Motorcycle rider,2014,28,Male
20141046,NSW,Multiple,Motorcycle rider,2014,24,Male
20141154,NSW,Multiple,Driver,2014,24,Male
20141138,NSW,Single,Driver,2014,21,Male
20141107,NSW,Multiple,Driver,2014,25,Male
20141259,NSW,Single,Motorcycle rider,2014,24,Male
20141181,NSW,Multiple,Motorcycle rider,2014,29,Male
20141176,NSW,Single,Driver,2014,58,Male
20141016,NSW,Single,Driver,2014,80,Male
20141160,NSW,Single,Driver,2014,75,Female
20141228,NSW,Multiple,Driver,2014,72,Male
20141164,NSW,Multiple,Pedal cyclist,2014,7,Male
20141261,NSW,Single,Motorcycle rider,2014,38,Male
20141021,NSW,Multiple,Driver,2014,30,Female
20141225,NSW,Multiple,Motorcycle rider,2014,58,Male
20141143,NSW,Single,Driver,2014,64,Male
20141097,NSW,Multiple,Motorcycle rider,2014,40,Male
20141038,NSW,Multiple,Pedal cyclist,2014,63,Male
20141103,NSW,Single,Driver,2014,33,Male
20141243,NSW,Multiple,Driver,2014,31,Male
20141014,NSW,Single,Driver,2014,67,Male
20144057,SA,Single,Driver,2014,48,Male
20144092,SA,Multiple,Driver,2014,24,Male
20144071,SA,Single,Driver,2014,34,Male
20144078,SA,Multiple,Driver,2014,22,Male
20144052,SA,Single,Driver,2014,25,Male
20144084,SA,Multiple,Driver,2014,34,Male
20144010,SA,Multiple,Motorcycle rider,2014,40,Male
20144043,SA,Multiple,Driver,2014,65,Female
20144093,SA,Single,Driver,2014,70,Male
20144082,SA,Single,Driver,2014,73,Male
20144087,SA,Single,Driver,2014,30,Male
20144086,SA,Multiple,Driver,2014,47,Male
20144094,SA,Multiple,Motorcycle rider,2014,34,Male
20144002,SA,Multiple,Driver,2014,49,Male
20144035,SA,Single,Driver,2014,97,Female
20144096,SA,Multiple,Driver,2014,82,Male
20144056,SA,Multiple,Driver,2014,18,Male
20144048,SA,Multiple,Driver,2014,38,Male
20144073,SA,Multiple,Motorcycle rider,2014,47,Male
20144006,SA,Single,Driver,2014,53,Female
20146014,Tas,Multiple,Driver,2014,78,Male
20146013,Tas,Single,Driver,2014,19,Female
20146006,Tas,Multiple,Driver,2014,54,Female
20146012,Tas,Single,Driver,2014,87,Female
20146002,Tas,Single,Driver,2014,69,Male
20146026,Tas,Multiple,Driver,2014,64,Female
20147004,NT,Multiple,Motorcycle rider,2014,26,Male
20147032,NT,Multiple,Motorcycle rider,2014,23,Male
20147008,NT,Multiple,Pedal cyclist,2014,9,Male
20147017,NT,Single,Motorcycle rider,2014,51,Male
20147028,NT,Single,Driver,2014,42,Male
20142030,Vic,Single,Driver,2014,19,Male
