Crash_ID,State,Crash_Type,Road_User,Year,Age,Gender
20135020,WA,Single,Driver,2013,27,Male
20135102,WA,Single,Driver,2013,55,Male
20135058,WA,Multiple,Pedestrian,2013,41,Male
20135105,WA,Single,Driver,2013,61,Female
20135022,WA,Single,Motorcycle rider,2013,44,Male
20135139,WA,Multiple,Motorcycle rider,2013,57,Male
20135044,WA,Single,Other/-9,2013,60,Female
20135107,WA,Single,Pedestrian,2013,41,Male
20135037,WA,Single,Pedestrian,2013,74,Male
20135120,WA,Single,Pedestrian,2013,38,Female
20135009,WA,Multiple,Driver,2013,45,Male
20135026,WA,Multiple,Motorcycle rider,2013,74,Male
20135035,WA,Single,Passenger,2013,47,Female
20135001,WA,Multiple,Driver,2013,23,Male
20135124,WA,Single,Driver,2013,63,Male
20135092,WA,Single,Motorcycle rider,2013,66,Male
20135042,WA,Multiple,Driver,2013,32,Male
20135014,WA,Multiple,Motorcycle rider,2013,26,Male
20135104,WA,Multiple,Driver,2013,71,Female
20135030,WA,Single,Pedestrian,2013,68,Male
20137025,NT,Single,Passenger,2013,57,Female
20137008,NT,Single,Driver,2013,74,Male
20137032,NT,Multiple,Pedestrian,2013,31,Male
20137021,NT,Single,Driver,2013,67,Male
20137009,NT,Multiple,Pedal cyclist,2013,49,Female
20137033,NT,Single,Motorcycle rider,2013,38,Male
20137010,NT,Single,Pedestrian,2013,30,Female
20137010,NT,Single,Pedestrian,2013,32,Male
20137005,NT,Single,Driver,2013,37,Male
20137001,NT,Single,Passenger,2013,54,Male
20137019,NT,Single,Driver,2013,27,Female
20137017,NT,Multiple,Pedestrian,2013,74,Male
20137030,NT,Multiple,Pedestrian,2013,51,Female
20134080,SA,Single,Passenger,2013,15,Female
20134020,SA,Single,Driver,2013,22,Male
20134081,SA,Multiple,Driver,2013,22,Male
20134017,SA,Single,Motorcycle rider,2013,40,Male
20134004,SA,Single,Driver,2013,20,Male
20134008,SA,Multiple,Driver,2013,20,Male
20134045,SA,Single,Driver,2013,27,Male
20134083,SA,Single,Passenger,2013,51,Male
20134055,SA,Single,Driver,2013,54,Female
20134029,SA,Single,Passenger,2013,55,Female
20134029,SA,Single,Driver,2013,47,Male
20134040,SA,Multiple,Driver,2013,48,Female
20134007,SA,Single,Pedestrian,2013,40,Female
20134037,SA,Single,Passenger,2013,17,Male
20134087,SA,Single,Pedestrian,2013,74,Male
20134081,SA,Multiple,Passenger,2013,22,Female
20134082,SA,Single,Driver,2013,90,Male
20134036,SA,Single,Passenger,2013,31,Male
20134089,SA,Multiple,Motorcycle rider,2013,78,Male
20134077,SA,Multiple,Driver,2013,20,Male
20134052,SA,Single,Pedestrian,2013,77,Female
20134076,SA,Multiple,Motorcycle rider,2013,24,Male
20134076,SA,Multiple,Motorcycle rider,2013,33,Male
20134061,SA,Single,Driver,2013,26,Male
20134038,SA,Single,Driver,2013,84,Female
20134030,SA,Multiple,Pedal cyclist,2013,87,Male
20134056,SA,Single,Passenger,2013,1,Male
20134042,SA,Multiple,Motorcycle rider,2013,29,Male
20134056,SA,Single,Passenger,2013,23,Female
20134054,SA,Single,Pedestrian,2013,10,Male
20134063,SA,Single,Motorcycle rider,2013,29,Male
20134019,SA,Multiple,Driver,2013,35,Male
20131130,NSW,Multiple,Pedal cyclist,2013,9,Male
20131156,NSW,Single,Driver,2013,21,Male
20131009,NSW,Multiple,Motorcycle pillion passenger,2013,22,Female
20131227,NSW,Single,Passenger,2013,33,Male
20131284,NSW,Single,Driver,2013,37,Male
20131073,NSW,Multiple,Passenger,2013,46,Male
20131138,NSW,Single,Passenger,2013,23,Female
20131025,NSW,Single,Driver,2013,23,Male
20131123,NSW,Single,Driver,2013,20,Male
20131086,NSW,Single,Motorcycle rider,2013,35,Male
20131104,NSW,Single,Driver,2013,33,Female
20131083,NSW,Single,Motorcycle rider,2013,48,Male
20131213,NSW,Single,Motorcycle rider,2013,57,Male
20131143,NSW,Single,Driver,2013,43,Male
20131149,NSW,Multiple,Passenger,2013,83,Female
20131061,NSW,Multiple,Driver,2013,19,Female
20131126,NSW,Single,Driver,2013,22,Male
20131252,NSW,Multiple,Motorcycle rider,2013,30,Male
20131221,NSW,Multiple,Pedal cyclist,2013,39,Male
20131276,NSW,Single,Motorcycle rider,2013,38,Male
20131018,NSW,Multiple,Driver,2013,50,Female
20131306,NSW,Multiple,Motorcycle rider,2013,43,Male
20131024,NSW,Multiple,Driver,2013,62,Male
20131006,NSW,Multiple,Driver,2013,41,Male
20131015,NSW,Single,Driver,2013,65,Male
20131288,NSW,Single,Driver,2013,65,Female
20131191,NSW,Single,Driver,2013,21,Male
20131152,NSW,Single,Pedestrian,2013,74,Male
20131041,NSW,Multiple,Passenger,2013,17,Male
20131136,NSW,Single,Pedal cyclist,2013,60,Female
20131211,NSW,Single,Driver,2013,22,Male
20131293,NSW,Multiple,Motorcycle rider,2013,20,Male
20131164,NSW,Single,Driver,2013,39,Female
20131117,NSW,Multiple,Motorcycle rider,2013,27,Male
20131243,NSW,Multiple,Driver,2013,39,Male
20131235,NSW,Single,Driver,2013,49,Male
20131185,NSW,Multiple,Driver,2013,42,Female
20131238,NSW,Multiple,Driver,2013,59,Male
20131279,NSW,Multiple,Driver,2013,28,Female
20131299,NSW,Multiple,Driver,2013,27,Male
20131232,NSW,Single,Motorcycle rider,2013,60,Male
20131265,NSW,Single,Driver,2013,79,Male
20131184,NSW,Single,Pedal cyclist,2013,61,Male
20131262,NSW,Multiple,Motorcycle rider,2013,48,Male
20131007,NSW,Multiple,Driver,2013,71,Male
20131002,NSW,Multiple,Pedal cyclist,2013,43,Male
20131180,NSW,Multiple,Motorcycle rider,2013,81,Female
20131037,NSW,Single,Driver,2013,18,Female
20131064,NSW,Multiple,Motorcycle rider,2013,21,Male
20131229,NSW,Multiple,Passenger,2013,27,Male
20131113,NSW,Single,Driver,2013,49,Male
20131137,NSW,Single,Driver,2013,53,Male
20131263,NSW,Single,Driver,2013,57,Male
20131019,NSW,Multiple,Driver,2013,41,Male
20131012,NSW,Multiple,Driver,2013,48,Female
20131074,NSW,Single,Driver,2013,70,Male
20131109,NSW,Single,Pedestrian,2013,58,Male
20131096,NSW,Single,Pedestrian,2013,36,Male
20131194,NSW,Single,Pedestrian,2013,33,Male
20131035,NSW,Single,Pedestrian,2013,50,Male
20131031,NSW,Single,Motorcycle rider,2013,16,Male
20131203,NSW,Single,Driver,2013,76,Male
20131234,NSW,Single,Motorcycle rider,2013,71,Male
20131139,NSW,Multiple,Driver,2013,17,Male
20131044,NSW,Single,Motorcycle rider,2013,24,Male
20131178,NSW,Single,Pedal cyclist,2013,46,Male
20131142,NSW,Single,Driver,2013,23,Male
20131162,NSW,Single,Driver,2013,66,Female
20131077,NSW,Multiple,Pedal cyclist,2013,24,Male
20131148,NSW,Single,Passenger,2013,27,Female
20131057,NSW,Multiple,Driver,2013,34,Female
20131214,NSW,Multiple,Driver,2013,59,Female
20131021,NSW,Multiple,Motorcycle rider,2013,61,Male
20131160,NSW,Single,Driver,2013,67,Female
20131023,NSW,Single,Pedestrian,2013,74,Female
20131057,NSW,Multiple,Driver,2013,23,Male
20131218,NSW,Multiple,Motorcycle rider,2013,40,Male
20131026,NSW,Multiple,Motorcycle rider,2013,35,Male
20132060,Vic,Single,Passenger,2013,18,Male
20132060,Vic,Single,Passenger,2013,22,Male
20132095,Vic,Single,Motorcycle rider,2013,19,Male
20132007,Vic,Single,Driver,2013,84,Female
20132135,Vic,Single,Motorcycle rider,2013,25,Male
20132216,Vic,Multiple,Driver,2013,92,Male
20132017,Vic,Single,Driver,2013,23,Male
20132066,Vic,Multiple,Motorcycle rider,2013,25,Male
20132075,Vic,Single,Motorcycle rider,2013,27,Male
20132114,Vic,Single,Motorcycle rider,2013,63,Male
20132049,Vic,Multiple,Pedal cyclist,2013,52,Male
20132045,Vic,Multiple,Driver,2013,83,Male
20132168,Vic,Multiple,Motorcycle rider,2013,33,Male
20132022,Vic,Multiple,Driver,2013,22,Male
20132165,Vic,Multiple,Driver,2013,29,Female
20132098,Vic,Multiple,Motorcycle rider,2013,41,Male
20132033,Vic,Multiple,Driver,2013,64,Male
20132096,Vic,Single,Driver,2013,57,Male
20132193,Vic,Single,Pedestrian,2013,35,Female
20132018,Vic,Single,Pedestrian,2013,13,Female
20132145,Vic,Multiple,Pedestrian,2013,14,Female
20132002,Vic,Multiple,Driver,2013,38,Female
20132150,Vic,Multiple,Motorcycle rider,2013,32,Male
20132104,Vic,Single,Driver,2013,44,Male
20132090,Vic,Single,Passenger,2013,22,Male
20132016,Vic,Multiple,Motorcycle rider,2013,29,Male
20132164,Vic,Single,Passenger,2013,34,Male
20132223,Vic,Single,Driver,2013,82,Female
20132059,Vic,Single,Driver,2013,41,Male
20132103,Vic,Multiple,Driver,2013,52,Male
20132103,Vic,Multiple,Driver,2013,67,Female
20132196,Vic,Multiple,Driver,2013,75,Male
20132200,Vic,Single,Driver,2013,21,Female
20132185,Vic,Multiple,Pedal cyclist,2013,31,Male
20132222,Vic,Single,Driver,2013,26,Male
20132222,Vic,Single,Passenger,2013,30,Female
20132184,Vic,Multiple,Driver,2013,56,Female
20132037,Vic,Multiple,Motorcycle rider,2013,52,Male
20132054,Vic,Multiple,Driver,2013,59,Female
20132138,Vic,Multiple,Driver,2013,63,Female
20132020,Vic,Single,Motorcycle rider,2013,65,Female
20132206,Vic,Multiple,Driver,2013,66,Female
20132025,Vic,Single,Driver,2013,64,Male
20132172,Vic,Single,Pedestrian,2013,42,Female
20132154,Vic,Single,Pedestrian,2013,73,Male
20132078,Vic,Multiple,Pedestrian,2013,66,Male
20132027,Vic,Single,Driver,2013,35,Male
20132097,Vic,Single,Driver,2013,59,Male
20132035,Vic,Multiple,Driver,2013,18,Female
20132170,Vic,Single,Driver,2013,25,Male
20132126,Vic,Multiple,Motorcycle rider,2013,35,Male
20132192,Vic,Single,Driver,2013,49,Male
20132065,Vic,Multiple,Passenger,2013,26,Female
20132029,Vic,Single,Motorcycle rider,2013,44,Male
20132047,Vic,Multiple,Driver,2013,72,Female
20132188,Vic,Multiple,Passenger,2013,82,Male
20132071,Vic,Single,Passenger,2013,62,Female
20132141,Vic,Single,Driver,2013,64,Male
20132129,Vic,Multiple,Motorcycle rider,2013,61,Male
20132149,Vic,Single,Driver,2013,74,Female
20132109,Vic,Single,Pedestrian,2013,84,Female
20132177,Vic,Single,Driver,2013,19,Male
20136033,Tas,Multiple,Driver,2013,27,Female
20136025,Tas,Single,Driver,2013,61,Male
20136004,Tas,Single,Driver,2013,51,Female
20136001,Tas,Single,Motorcycle rider,2013,25,Male
20136019,Tas,Single,Motorcycle rider,2013,23,Male
20136026,Tas,Multiple,Pedestrian,2013,62,Male
20136030,Tas,Single,Driver,2013,96,Female
20136014,Tas,Single,Pedal cyclist,2013,70,Male
20136015,Tas,Multiple,Passenger,2013,69,Female
20133226,Qld,Multiple,Driver,2013,55,Male
20133121,Qld,Single,Driver,2013,64,Male
20133046,Qld,Single,Driver,2013,18,Female
20133131,Qld,Single,Driver,2013,22,Male
20133240,Qld,Single,Driver,2013,52,Male
20133114,Qld,Multiple,Passenger,2013,23,Female
20133054,Qld,Multiple,Driver,2013,19,Female
20133064,Qld,Single,Passenger,2013,15,Female
20133117,Qld,Multiple,Motorcycle rider,2013,23,Male
20133116,Qld,Multiple,Driver,2013,21,Male
20133007,Qld,Multiple,Passenger,2013,22,Female
20133122,Qld,Single,Driver,2013,40,Female
20133185,Qld,Multiple,Driver,2013,59,Female
20133007,Qld,Multiple,Driver,2013,50,Female
20133159,Qld,Multiple,Driver,2013,46,Female
20133143,Qld,Single,Motorcycle rider,2013,41,Male
20133102,Qld,Single,Driver,2013,29,Male
20133054,Qld,Multiple,Driver,2013,32,Female
20133110,Qld,Multiple,Passenger,2013,27,Female
20133175,Qld,Single,Motorcycle pillion passenger,2013,17,Male
20133155,Qld,Single,Driver,2013,24,Male
20133218,Qld,Single,Driver,2013,18,Male
20133146,Qld,Multiple,Driver,2013,39,Female
20133241,Qld,Single,Driver,2013,38,Male
20133015,Qld,Multiple,Driver,2013,48,Male
20133091,Qld,Single,Driver,2013,63,Male
20133198,Qld,Single,Driver,2013,19,Male
20133095,Qld,Single,Motorcycle rider,2013,47,Male
20133108,Qld,Single,Pedal cyclist,2013,70,Male
20133188,Qld,Single,Driver,2013,36,Male
20133228,Qld,Single,Passenger,2013,49,Female
20133145,Qld,Single,Passenger,2013,5,Male
20133224,Qld,Single,Passenger,2013,8,Male
20133211,Qld,Single,Driver,2013,21,Female
20133101,Qld,Single,Pedestrian,2013,27,Male
20133119,Qld,Multiple,Driver,2013,39,Male
20133019,Qld,Single,Passenger,2013,27,Female
20133058,Qld,Single,Driver,2013,40,Male
20133124,Qld,Single,Driver,2013,51,Male
20133006,Qld,Single,Motorcycle pillion passenger,2013,58,Female
20133104,Qld,Single,Driver,2013,77,Male
20133151,Qld,Single,Driver,2013,41,Male
20133228,Qld,Single,Passenger,2013,4,Male
20133033,Qld,Single,Passenger,2013,16,Female
20133071,Qld,Single,Driver,2013,25,Male
20133236,Qld,Single,Motorcycle rider,2013,18,Male
20133021,Qld,Single,Driver,2013,21,Male
20133140,Qld,Single,Passenger,2013,18,Female
20133133,Qld,Multiple,Passenger,2013,33,Male
20133133,Qld,Multiple,Driver,2013,31,Female
20133097,Qld,Single,Driver,2013,34,Male
20133057,Qld,Multiple,Driver,2013,55,Male
20133171,Qld,Single,Motorcycle rider,2013,40,Male
20133190,Qld,Multiple,Pedal cyclist,2013,19,Male
20133061,Qld,Multiple,Passenger,2013,28,Female
20133020,Qld,Single,Motorcycle rider,2013,40,Male
20133148,Qld,Single,Driver,2013,55,Male
20133033,Qld,Single,Driver,2013,17,Female
20133112,Qld,Single,Motorcycle rider,2013,49,Male
20133045,Qld,Multiple,Motorcycle rider,2013,19,Male
20133038,Qld,Multiple,Motorcycle rider,2013,36,Male
20133147,Qld,Single,Driver,2013,79,Male
20133232,Qld,Multiple,Driver,2013,90,Male
20133123,Qld,Multiple,Driver,2013,28,Female
20133035,Qld,Single,Motorcycle rider,2013,35,Male
20133034,Qld,Multiple,Driver,2013,55,Male
20133031,Qld,Single,Motorcycle rider,2013,65,Male
20133189,Qld,Single,Pedestrian,2013,64,Female
20133153,Qld,Multiple,Pedestrian,2013,58,Male
20133070,Qld,Single,Passenger,2013,27,Male
20133195,Qld,Single,Passenger,2013,19,Male
20133195,Qld,Single,Passenger,2013,28,Male
20133067,Qld,Single,Passenger,2013,51,Female
20133061,Qld,Multiple,Passenger,2013,0,
20133061,Qld,Multiple,Driver,2013,54,Male
20135041,WA,Single,Driver,2013,18,Male
20135073,WA,Single,Motorcycle rider,2013,60,Male
20135008,WA,Single,Driver,2013,23,Male
20135060,WA,Single,Passenger,2013,63,Female
20135046,WA,Single,Motorcycle rider,2013,29,Male
20135114,WA,Single,Driver,2013,39,Male
20135110,WA,Single,Pedestrian,2013,21,Male
20135089,WA,Multiple,Passenger,2013,66,Male
20135144,WA,Multiple,Driver,2013,21,Female
20135133,WA,Single,Driver,2013,26,Male
20135069,WA,Single,Motorcycle pillion passenger,2013,34,Female
20135054,WA,Single,Passenger,2013,34,Male
20135054,WA,Single,Passenger,2013,31,Male
20135141,WA,Single,Driver,2013,47,Male
20135061,WA,Single,Pedestrian,2013,18,Male
20135112,WA,Multiple,Motorcycle rider,2013,26,Male
20135045,WA,Multiple,Driver,2013,28,Male
20135109,WA,Multiple,Driver,2013,22,Female
20135054,WA,Single,Driver,2013,43,Male
20135003,WA,Single,Pedestrian,2013,65,Male
20135040,WA,Single,Driver,2013,14,Male
20135098,WA,Single,Driver,2013,22,Male
20135106,WA,Single,Driver,2013,26,Male
20135081,WA,Multiple,Driver,2013,27,Male
20135115,WA,Multiple,Other/-9,2013,13,Male
20135087,WA,Single,Driver,2013,32,Male
20135125,WA,Single,Passenger,2013,30,Male
20135017,WA,Single,Driver,2013,40,Male
20135086,WA,Multiple,Driver,2013,72,Male
20135108,WA,Multiple,Driver,2013,85,Male
20135083,WA,Multiple,Motorcycle rider,2013,20,Male
20135099,WA,Multiple,Driver,2013,20,Male
20135027,WA,Single,Passenger,2013,25,Male
20135027,WA,Single,Passenger,2013,25,Female
20135080,WA,Multiple,Driver,2013,41,Male
20135002,WA,Single,Pedestrian,2013,0,Male
20135019,WA,Single,Pedestrian,2013,15,Female
20135142,WA,Multiple,Pedestrian,2013,13,Male
20135131,WA,Single,Passenger,2013,8,Female
20135070,WA,Single,Pedestrian,2013,17,Male
20135049,WA,Single,Motorcycle rider,2013,59,Male
20138002,ACT,Multiple,Passenger,2013,84,Male
20138001,ACT,Single,Driver,2013,26,Female
20138006,ACT,Single,Motorcycle pillion passenger,2013,43,Female
20138007,ACT,Single,Passenger,2013,22,Male
20137014,NT,Single,Driver,2013,18,Male
20137023,NT,Single,Driver,2013,29,Male
20137013,NT,Multiple,Pedestrian,2013,41,Female
20122153,Vic,Single,Driver,2012,25,Male
20122145,Vic,Multiple,Passenger,2012,24,Female
20122145,Vic,Multiple,Passenger,2012,23,Male
20122145,Vic,Multiple,Passenger,2012,23,Female
20122145,Vic,Multiple,Passenger,2012,23,Male
20122145,Vic,Multiple,Driver,2012,32,Female
20122039,Vic,Multiple,Driver,2012,33,Male
20122149,Vic,Single,Passenger,2012,19,Male
20122089,Vic,Single,Driver,2012,51,Male
20122086,Vic,Single,Driver,2012,72,Male
20122171,Vic,Single,Passenger,2012,67,Female
20122172,Vic,Multiple,Driver,2012,33,Female
20122243,Vic,Single,Driver,2012,20,Female
20122130,Vic,Multiple,Driver,2012,23,Male
20122015,Vic,Multiple,Passenger,2012,30,Male
20122122,Vic,Single,Motorcycle rider,2012,34,Male
20122190,Vic,Single,Driver,2012,47,Male
20122067,Vic,Single,Driver,2012,72,Male
20122134,Vic,Single,Driver,2012,60,Female
20122107,Vic,Multiple,Driver,2012,64,Male
20122007,Vic,Multiple,Driver,2012,41,Male
20122180,Vic,Multiple,Motorcycle rider,2012,54,Male
20122144,Vic,Single,Driver,2012,24,Male
20122059,Vic,Single,Driver,2012,33,Male
20122256,Vic,Single,Passenger,2012,12,Male
20122256,Vic,Single,Driver,2012,16,Female
20122124,Vic,Single,Motorcycle rider,2012,19,Male
20122215,Vic,Single,Driver,2012,47,Female
20122241,Vic,Single,Driver,2012,30,Male
20122196,Vic,Multiple,Passenger,2012,43,Male
20122056,Vic,Multiple,Driver,2012,75,Female
20122195,Vic,Single,Driver,2012,84,Male
20122129,Vic,Multiple,Passenger,2012,84,Female
20122212,Vic,Multiple,Driver,2012,87,Male
20122188,Vic,Single,Passenger,2012,9,Female
20122206,Vic,Multiple,Motorcycle rider,2012,23,Male
20122206,Vic,Multiple,Motorcycle pillion passenger,2012,23,Male
20122092,Vic,Single,Passenger,2012,23,Male
20122092,Vic,Single,Driver,2012,22,Male
20122043,Vic,Single,Driver,2012,39,Male
20122004,Vic,Single,Driver,2012,28,Male
20122234,Vic,Single,Driver,2012,60,Female
20122220,Vic,Multiple,Driver,2012,62,Male
20122245,Vic,Multiple,Motorcycle rider,2012,49,Male
20122210,Vic,Single,Driver,2012,64,Male
20122115,Vic,Single,Pedestrian,2012,46,Female
20122205,Vic,Single,Pedestrian,2012,70,Male
20122256,Vic,Single,Passenger,2012,14,Female
20122100,Vic,Single,Driver,2012,18,Male
20122162,Vic,Multiple,Motorcycle rider,2012,57,Male
20122062,Vic,Single,Driver,2012,18,Male
20122177,Vic,Single,Passenger,2012,0,Female
20122112,Vic,Single,Driver,2012,58,Male
20122261,Vic,Single,Driver,2012,44,Male
20122054,Vic,Multiple,Motorcycle rider,2012,22,Male
20122158,Vic,Single,Driver,2012,44,Male
20122099,Vic,Multiple,Pedal cyclist,2012,77,Male
20122017,Vic,Single,Motorcycle rider,2012,54,Male
20122096,Vic,Single,Driver,2012,20,Male
20122213,Vic,Single,Passenger,2012,56,Female
20122199,Vic,Single,Driver,2012,84,Male
20122037,Vic,Multiple,Driver,2012,85,Male
20122160,Vic,Single,Driver,2012,86,Male
20122257,Vic,Multiple,Passenger,2012,14,Female
20122135,Vic,Single,Passenger,2012,0,Female
20122244,Vic,Single,Driver,2012,20,Male
20122185,Vic,Multiple,Driver,2012,20,Female
20122223,Vic,Multiple,Driver,2012,35,Male
20122194,Vic,Single,Motorcycle rider,2012,33,Male
20122009,Vic,Multiple,Motorcycle rider,2012,36,Male
20122201,Vic,Multiple,Driver,2012,37,Male
20122257,Vic,Multiple,Driver,2012,54,Male
20122119,Vic,Multiple,Passenger,2012,40,Female
20122127,Vic,Multiple,Passenger,2012,58,Female
20122001,Vic,Multiple,Passenger,2012,54,Female
20122228,Vic,Single,Pedestrian,2012,51,Male
20122238,Vic,Single,Pedestrian,2012,33,Male
20122247,Vic,Single,Pedestrian,2012,53,Male
20122127,Vic,Multiple,Driver,2012,66,Male
20122020,Vic,Single,Driver,2012,18,Female
20122021,Vic,Multiple,Pedestrian,2012,30,Male
20122088,Vic,Single,Passenger,2012,88,Male
20122053,Vic,Single,Pedestrian,2012,50,Male
20122085,Vic,Multiple,Passenger,2012,0,Female
20123231,Qld,Single,Driver,2012,18,Male
20123231,Qld,Single,Passenger,2012,18,Male
20123231,Qld,Single,Passenger,2012,17,Female
20123231,Qld,Single,Passenger,2012,20,Male
20123231,Qld,Single,Passenger,2012,23,Female
20123140,Qld,Single,Driver,2012,27,Male
20123011,Qld,Multiple,Motorcycle rider,2012,64,Male
20123124,Qld,Multiple,Motorcycle rider,2012,55,Male
20123173,Qld,Single,Driver,2012,83,Male
20123072,Qld,Single,Passenger,2012,22,Female
20123051,Qld,Multiple,Driver,2012,22,Male
20123104,Qld,Multiple,Motorcycle rider,2012,19,Male
20123208,Qld,Multiple,Passenger,2012,27,Male
20123090,Qld,Multiple,Passenger,2012,38,Female
20123029,Qld,Multiple,Driver,2012,41,Female
20123224,Qld,Single,Driver,2012,47,Male
20123004,Qld,Multiple,Driver,2012,55,Male
20123150,Qld,Single,Pedal cyclist,2012,68,Male
20123155,Qld,Single,Driver,2012,31,Male
20123048,Qld,Single,Driver,2012,57,Male
20123057,Qld,Single,Driver,2012,30,Male
20123255,Qld,Multiple,Driver,2012,31,Male
20123121,Qld,Single,Passenger,2012,16,Female
20123049,Qld,Single,Driver,2012,21,Male
20123172,Qld,Single,Driver,2012,21,Female
20123005,Qld,Single,Passenger,2012,19,Male
20123211,Qld,Single,Motorcycle rider,2012,36,Male
20123175,Qld,Multiple,Driver,2012,80,Male
20123045,Qld,Single,Passenger,2012,17,Male
20123080,Qld,Single,Passenger,2012,4,Female
20123037,Qld,Single,Driver,2012,24,Male
20123179,Qld,Single,Motorcycle rider,2012,36,Male
20123147,Qld,Multiple,Motorcycle rider,2012,51,Female
20123014,Qld,Multiple,Motorcycle rider,2012,49,Male
20123188,Qld,Single,Driver,2012,81,Male
20123217,Qld,Multiple,Pedal cyclist,2012,75,Male
20123226,Qld,Single,Passenger,2012,14,Female
20123106,Qld,Multiple,Passenger,2012,21,Female
20123121,Qld,Single,Driver,2012,29,Male
20123212,Qld,Single,Driver,2012,27,Male
20123026,Qld,Multiple,Motorcycle rider,2012,39,Male
20123230,Qld,Multiple,Passenger,2012,27,Male
20123164,Qld,Single,Driver,2012,56,Male
20123248,Qld,Multiple,Pedal cyclist,2012,50,Male
20123245,Qld,Single,Pedestrian,2012,20,Male
20123234,Qld,Single,Driver,2012,31,Male
20123183,Qld,Multiple,Passenger,2012,27,Male
20123085,Qld,Multiple,Pedal cyclist,2012,46,Male
20123177,Qld,Multiple,Motorcycle rider,2012,46,Male
20123110,Qld,Multiple,Motorcycle rider,2012,57,Female
20123148,Qld,Single,Passenger,2012,67,Female
20123020,Qld,Single,Driver,2012,36,Female
20123169,Qld,Multiple,Driver,2012,25,Male
20123249,Qld,Multiple,Passenger,2012,5,Female
20123082,Qld,Multiple,Driver,2012,20,Female
20123023,Qld,Single,Motorcycle rider,2012,25,Male
20123253,Qld,Single,Motorcycle rider,2012,33,Male
20123249,Qld,Multiple,Driver,2012,28,Female
20123012,Qld,Multiple,Driver,2012,41,Male
20123207,Qld,Multiple,Driver,2012,62,Male
20123033,Qld,Multiple,Driver,2012,62,Male
20123249,Qld,Multiple,Passenger,2012,46,Male
20123196,Qld,Single,Motorcycle rider,2012,45,Male
20123218,Qld,Multiple,Driver,2012,50,Male
20123119,Qld,Single,Pedestrian,2012,57,Female
20123201,Qld,Single,Passenger,2012,20,Male
20123007,Qld,Single,Motorcycle rider,2012,49,Male
20123151,Qld,Single,Pedestrian,2012,84,Male
20123162,Qld,Multiple,Driver,2012,92,Male
20123089,Qld,Single,Passenger,2012,20,Female
20121139,NSW,Single,Passenger,2012,18,Female
20121038,NSW,Multiple,Driver,2012,22,Male
20121275,NSW,Multiple,Passenger,2012,79,Female
20121135,NSW,Single,Passenger,2012,7,Male
20121278,NSW,Single,Passenger,2012,18,Male
20121109,NSW,Multiple,Motorcycle rider,2012,61,Male
20121258,NSW,Multiple,Driver,2012,65,Male
20121220,NSW,Single,Driver,2012,82,Female
20121026,NSW,Single,Passenger,2012,25,Male
20121068,NSW,Single,Driver,2012,39,Male
20121158,NSW,Multiple,Driver,2012,27,Male
20121048,NSW,Single,Driver,2012,28,Male
20121035,NSW,Single,Driver,2012,44,Male
20121175,NSW,Single,Driver,2012,45,Male
20121175,NSW,Single,Passenger,2012,40,Female
20121038,NSW,Multiple,Driver,2012,59,Male
20121099,NSW,Single,Passenger,2012,69,Female
20121099,NSW,Single,Passenger,2012,70,Male
20121279,NSW,Single,Motorcycle rider,2012,40,Male
20121021,NSW,Single,Pedestrian,2012,19,Male
20121098,NSW,Single,Pedestrian,2012,69,Female
20121246,NSW,Single,Pedestrian,2012,5,Male
20121308,NSW,Multiple,Pedestrian,2012,50,Male
20121028,NSW,Single,Passenger,2012,58,Male
20121028,NSW,Single,Driver,2012,59,Male
20121200,NSW,Single,Driver,2012,55,Male
20121150,NSW,Single,Pedestrian,2012,43,Female
20121317,NSW,Multiple,Driver,2012,23,Male
20121196,NSW,Single,Passenger,2012,25,Female
20121270,NSW,Single,Driver,2012,23,Male
20121055,NSW,Multiple,Driver,2012,31,Male
20121270,NSW,Single,Passenger,2012,21,Male
20121192,NSW,Multiple,Motorcycle rider,2012,50,Male
20121222,NSW,Multiple,Driver,2012,22,Male
20121123,NSW,Single,Driver,2012,28,Male
20121077,NSW,Multiple,Motorcycle rider,2012,28,Male
20121292,NSW,Single,Motorcycle rider,2012,57,Male
20121235,NSW,Multiple,Motorcycle rider,2012,41,Male
20121087,NSW,Multiple,Passenger,2012,95,Female
20121087,NSW,Multiple,Passenger,2012,33,Male
20121087,NSW,Multiple,Driver,2012,73,Male
20121087,NSW,Multiple,Passenger,2012,73,Female
20121335,NSW,Multiple,Driver,2012,85,Male
20121216,NSW,Multiple,Passenger,2012,89,Male
20121262,NSW,Single,Passenger,2012,85,Female
20121141,NSW,Single,Driver,2012,76,Male
20121186,NSW,Single,Driver,2012,83,Female
20121185,NSW,Single,Driver,2012,24,Male
20121063,NSW,Multiple,Driver,2012,17,Male
20121078,NSW,Multiple,Passenger,2012,40,Female
20121081,NSW,Multiple,Passenger,2012,63,Female
20121117,NSW,Single,Driver,2012,50,Male
20121017,NSW,Single,Motorcycle rider,2012,58,Male
20121126,NSW,Multiple,Driver,2012,49,Male
20121172,NSW,Multiple,Motorcycle rider,2012,54,Male
20121268,NSW,Single,Driver,2012,46,Male
20121008,NSW,Multiple,Motorcycle rider,2012,22,Male
20121307,NSW,Single,Pedestrian,2012,31,Male
20121299,NSW,Single,Pedestrian,2012,57,Female
20121201,NSW,Single,Pedestrian,2012,74,Female
20121148,NSW,Single,Driver,2012,16,Male
